census_year,small_area_guid,small_area_code,small_area_geogid,county_code,county_name,electoral_division_guid,electoral_division_code,electoral_division_name,local_electoral_area_code,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,urban_area_flag,urban_area_name
2022,4c07d11e-261d-851d-e053-ca3ca8c0ca7f,268128011,A268128011,02,DUBLIN CITY,2ae19629-1dd3-13a3-e055-000000000001,268128,RATHMINES EAST A,PEMBROKE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-39fb-851d-e053-ca3ca8c0ca7f,268162014,A268162014,02,DUBLIN CITY,2ae19629-1e0e-13a3-e055-000000000001,268162,WOOD QUAY B,SOUTH EAST INNER CITY,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-0ddd-851d-e053-ca3ca8c0ca7f,217025001,A217025001,23,SOUTH TIPPERARY,2ae19629-1c04-13a3-e055-000000000001,217025,BALLYSHEEHAN,CARRICK-ON-SUIR,IE0,Ireland,IE05,Southern,IE051,Mid-West,0,
2022,4c07d11e-356a-851d-e053-ca3ca8c0ca7f,268136016,A268136016,02,DUBLIN CITY,2ae19629-1de8-13a3-e055-000000000001,268136,RATHMINES WEST E,KIMMAGE-RATHMINES,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-0a27-851d-e053-ca3ca8c0ca7f,247117014,A247117014,14,WEXFORD,2ae19629-1e45-13a3-e055-000000000001,247117,WEXFORD RURAL,WEXFORD,IE0,Ireland,IE05,Southern,IE052,South-East,1,Wexford
2022,4c07d11e-37b4-851d-e053-ca3ca8c0ca7f,267099025,A267099025,04,FINGAL,2ae19629-1dc6-13a3-e055-000000000001,267099,KINSALEY,HOWTH-MALAHIDE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Kinsealy-Drinan
2022,4c07d11e-3b4b-851d-e053-ca3ca8c0ca7f,268003007,A268003007,02,DUBLIN CITY,2ae19629-1ced-13a3-e055-000000000001,268003,ARRAN QUAY C,NORTH INNER CITY,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-06b7-851d-e053-ca3ca8c0ca7f,237011001,A237011001,13,WESTMEATH,2ae19629-1b00-13a3-e055-000000000001,237011,BALLYHEALY,KINNEGAD,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,0,
2022,4c07d11e-3341-851d-e053-ca3ca8c0ca7f,268131007,A268131007,02,DUBLIN CITY,2ae19629-1dd6-13a3-e055-000000000001,268131,RATHMINES EAST D,PEMBROKE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-1af8-851d-e053-ca3ca8c0ca7f,247117042,A247117042,14,WEXFORD,2ae19629-1e45-13a3-e055-000000000001,247117,WEXFORD RURAL,WEXFORD,IE0,Ireland,IE05,Southern,IE052,South-East,1,Wexford
2022,825dbfa7-b229-4336-8e37-c2105bb08f27,267103004/05,A267103004/05,03,SOUTH DUBLIN,2ae19629-1dde-13a3-e055-000000000001,267103,LUCAN-St. HELENS,LUCAN,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-3c3c-851d-e053-ca3ca8c0ca7f,268110002,A268110002,02,DUBLIN CITY,2ae19629-1db6-13a3-e055-000000000001,268110,PEMBROKE EAST A,SOUTH EAST INNER CITY,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-15d5-851d-e053-ca3ca8c0ca7f,027057006,A027057006,32,CAVAN,2ae19629-1cf3-13a3-e055-000000000001,027057,KILLASHANDRA,CAVAN-BELTURBET,IE0,Ireland,IE04,Northern and Western,IE041,Border,1,Killeshandra
2022,4c07d11e-0ab9-851d-e053-ca3ca8c0ca7f,187026001,A187026001,12,OFFALY,2ae19629-1a6a-13a3-e055-000000000001,187026,DAINGEAN,EDENDERRY,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,1,Daingean
2022,4c07d11e-374e-851d-e053-ca3ca8c0ca7f,267132018,A267132018,04,FINGAL,2ae19629-1ca8-13a3-e055-000000000001,267132,SWORDS-FORREST,SWORDS,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Swords
2022,4c07d11e-20cd-851d-e053-ca3ca8c0ca7f,048042004,A048042004,17,CORK CITY,2ae19629-218d-13a3-e055-000000000001,048042,MAHON A,CORK CITY SOUTH EAST,IE0,Ireland,IE05,Southern,IE053,South-West,1,Cork city and suburbs
2022,4c07d11e-18d7-851d-e053-ca3ca8c0ca7f,087071047,A087071047,06,KILDARE,2ae19629-225b-13a3-e055-000000000001,087071,NAAS URBAN,NAAS,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Naas
2022,4c07d11e-13df-851d-e053-ca3ca8c0ca7f,097101001,A097101001,07,KILKENNY,2ae19629-23fa-13a3-e055-000000000001,097101,THOMASTOWN,CALLAN-THOMASTOWN,IE0,Ireland,IE05,Southern,IE052,South-East,1,Thomastown
2022,4c07d11e-2d8f-851d-e053-ca3ca8c0ca7f,237004001,A237004001,13,WESTMEATH,2ae19629-1bcc-13a3-e055-000000000001,237004,ATHLONE EAST RURAL,ATHLONE,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,1,Athlone
2022,4c07d11e-089b-851d-e053-ca3ca8c0ca7f,057030001/057030012,A057030001/A057030012,33,DONEGAL,2ae19629-2081-13a3-e055-000000000001,057030,CASTLEWRAY,LETTERKENNY,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,4c07d11d-faf4-851d-e053-ca3ca8c0ca7f,057022010,A057022010,33,DONEGAL,2ae19629-2113-13a3-e055-000000000001,057022,CARNDONAGH,CARNDONAGH,IE0,Ireland,IE04,Northern and Western,IE041,Border,1,Carndonagh
2022,4c07d11e-0b72-851d-e053-ca3ca8c0ca7f,247033005,A247033005,14,WEXFORD,2ae19629-1e7c-13a3-e055-000000000001,247033,CASTLE ELLIS,KILMUCKRIDGE,IE0,Ireland,IE05,Southern,IE052,South-East,1,Blackwater
2022,4c07d11e-1dd6-851d-e053-ca3ca8c0ca7f,128019005,A128019005,20,LIMERICK CITY,2ae19629-17eb-13a3-e055-000000000001,128019,GALVONE A,LIMERICK CITY EAST,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Limerick city and suburbs
2022,4c07d11d-fdf9-851d-e053-ca3ca8c0ca7f,067119001,A067119001,27,GALWAY,2ae19629-2399-13a3-e055-000000000001,067119,KILCOONA,TUAM,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11d-f828-851d-e053-ca3ca8c0ca7f,187060001,A187060001,12,OFFALY,2ae19629-1ae0-13a3-e055-000000000001,187060,LETTER,BIRR,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,0,
2022,4c07d11e-09b8-851d-e053-ca3ca8c0ca7f,057026001,A057026001,33,DONEGAL,2ae19629-206b-13a3-e055-000000000001,057026,CARTHAGE,CARNDONAGH,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,4c07d11e-0a29-851d-e053-ca3ca8c0ca7f,217177001,A217177001,22,NORTH TIPPERARY,2ae19629-1c51-13a3-e055-000000000001,217177,NENAGH EAST URBAN,NENAGH,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Nenagh
2022,4c07d11e-03bc-851d-e053-ca3ca8c0ca7f,068022004,A068022004,26,GALWAY CITY,2ae19629-2386-13a3-e055-000000000001,068022,WELLPARK,GALWAY CITY EAST,IE0,Ireland,IE04,Northern and Western,IE042,West,1,Galway city and suburbs
2022,4c07d11e-1c1e-851d-e053-ca3ca8c0ca7f,267139001,A267139001,03,SOUTH DUBLIN,2ae19629-1cb6-13a3-e055-000000000001,267139,TALLAGHT-GLENVIEW,TALLAGHT CENTRAL,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-12eb-851d-e053-ca3ca8c0ca7f,237003014,A237003014,13,WESTMEATH,2ae19629-1bcb-13a3-e055-000000000001,237003,ATHLONE EAST URBAN,ATHLONE,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,1,Athlone
2022,4c07d11e-2e65-851d-e053-ca3ca8c0ca7f,087069025,A087069025,06,KILDARE,2ae19629-224e-13a3-e055-000000000001,087069,MORRISTOWNBILLER,NEWBRIDGE,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Newbridge
2022,4c07d11e-343e-851d-e053-ca3ca8c0ca7f,268135013,A268135013,02,DUBLIN CITY,2ae19629-1de7-13a3-e055-000000000001,268135,RATHMINES WEST D,KIMMAGE-RATHMINES,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-22dc-851d-e053-ca3ca8c0ca7f,047271021,A047271021,18,CORK,2ae19629-2122-13a3-e055-000000000001,047271,MONKSTOWN URBAN,CARRIGALINE,IE0,Ireland,IE05,Southern,IE053,South-West,1,Passage West-Monkstown
2022,4c07d11e-1fb3-851d-e053-ca3ca8c0ca7f,087001006,A087001006,06,KILDARE,2ae19629-223b-13a3-e055-000000000001,087001,ATHY RURAL,ATHY,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Athy
2022,4c07d11e-1768-851d-e053-ca3ca8c0ca7f,047072017,A047072017,18,CORK,2ae19629-1f49-13a3-e055-000000000001,047072,CARRIGALINE,CARRIGALINE,IE0,Ireland,IE05,Southern,IE053,South-West,1,Carrigaline
2022,4c07d11e-0148-851d-e053-ca3ca8c0ca7f,057035003,A057035003,33,DONEGAL,2ae19629-2091-13a3-e055-000000000001,057035,CLOGHARD,LIFFORD-STRANORLAR,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,4c07d11e-0088-851d-e053-ca3ca8c0ca7f,047016050,A047016050,18,CORK,2ae19629-1f18-13a3-e055-000000000001,047016,BALLINCOLLIG,MACROOM,IE0,Ireland,IE05,Southern,IE053,South-West,0,
2022,4c07d11d-fc65-851d-e053-ca3ca8c0ca7f,077129002,A077129002,19,KERRY,2ae19629-2253-13a3-e055-000000000001,077129,LIXNAW,LISTOWEL,IE0,Ireland,IE05,Southern,IE053,South-West,0,
2022,aa4accc2-a2c3-4e70-b020-227d030f1164,217156007/02,A217156007/02,22,NORTH TIPPERARY,2ae19629-1c0b-13a3-e055-000000000001,217156,TEMPLEMORE,ROSCREA-TEMPLEMORE,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Templemore
2022,4c07d11d-fccf-851d-e053-ca3ca8c0ca7f,077014002,A077014002,19,KERRY,2ae19629-22d3-13a3-e055-000000000001,077014,BALLYCONRY,LISTOWEL,IE0,Ireland,IE05,Southern,IE053,South-West,0,
2022,4c07d11e-340e-851d-e053-ca3ca8c0ca7f,268134002,A268134002,02,DUBLIN CITY,2ae19629-1de6-13a3-e055-000000000001,268134,RATHMINES WEST C,KIMMAGE-RATHMINES,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11d-fa91-851d-e053-ca3ca8c0ca7f,187068001,A187068001,12,OFFALY,2ae19629-1afb-13a3-e055-000000000001,187068,O'DEMPSEY,EDENDERRY,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,0,
2022,4c07d11e-39e1-851d-e053-ca3ca8c0ca7f,147034016,A147034016,10,LOUTH,2ae19629-191e-13a3-e055-000000000001,147034,WEST GATE,DROGHEDA URBAN,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Drogheda
2022,4c07d11d-f76a-851d-e053-ca3ca8c0ca7f,217050002,A217050002,22,NORTH TIPPERARY,2ae19629-1c68-13a3-e055-000000000001,217050,CLOGHJORDAN,NENAGH,IE0,Ireland,IE05,Southern,IE051,Mid-West,0,
2022,4c07d11e-259b-851d-e053-ca3ca8c0ca7f,267124003,A267124003,05,DUN LAOGHAIRE/RATHDOWN,2ae19629-1ca0-13a3-e055-000000000001,267124,STILLORGAN-DEERPARK,STILLORGAN,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11d-fba9-851d-e053-ca3ca8c0ca7f,087058001,A087058001,06,KILDARE,2ae19629-2222-13a3-e055-000000000001,087058,KILRAINY,CLANE,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,0,
2022,4c07d11e-1fa2-851d-e053-ca3ca8c0ca7f,187018015,A187018015,12,OFFALY,2ae19629-1a50-13a3-e055-000000000001,187018,CLARA,TULLAMORE,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,1,Clara
2022,4c07d11d-fef5-851d-e053-ca3ca8c0ca7f,157109003,A157109003,29,MAYO,2ae19629-1984-13a3-e055-000000000001,157109,KNOCK SOUTH,CLAREMORRIS,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11e-2189-851d-e053-ca3ca8c0ca7f,267010004,A267010004,05,DUN LAOGHAIRE/RATHDOWN,2ae19629-1e27-13a3-e055-000000000001,267010,BALLINTEER-MARLEY,GLENCULLEN-SANDYFORD,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-0e1a-851d-e053-ca3ca8c0ca7f,157116001,A157116001,29,MAYO,2ae19629-182d-13a3-e055-000000000001,157116,LOUISBURGH,WESTPORT,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11e-2ec9-851d-e053-ca3ca8c0ca7f,047298006,A047298006,17,CORK CITY,6b896afd-b53d-4ebc-bd6e-0154e333b3af,047298,St. MARY'S (EAST),CORK CITY NORTH EAST,IE0,Ireland,IE05,Southern,IE053,South-West,1,Cork city and suburbs
2022,4c07d11e-0ff7-851d-e053-ca3ca8c0ca7f,047106025,A047106025,18,CORK,2ae19629-1f3f-13a3-e055-000000000001,047106,COBH RURAL,COBH,IE0,Ireland,IE05,Southern,IE053,South-West,0,
2022,4c07d11e-1450-851d-e053-ca3ca8c0ca7f,097011006,A097011006,07,KILKENNY,2ae19629-21fe-13a3-e055-000000000001,097011,BALLYRAGGET,CASTLECOMER,IE0,Ireland,IE05,Southern,IE052,South-East,1,Ballyragget
2022,4c07d11e-217d-851d-e053-ca3ca8c0ca7f,267116010,A267116010,03,SOUTH DUBLIN,2ae19629-1e03-13a3-e055-000000000001,267116,RATHFARNHAM-St. ENDA'S,RATHFARNHAM-TEMPLEOGUE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-1539-851d-e053-ca3ca8c0ca7f,217039002,A217039002,23,SOUTH TIPPERARY,2ae19629-1c3b-13a3-e055-000000000001,217039,CAPPAGH,CASHEL-TIPPERARY,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Cappawhite
2022,4c07d11d-fd15-851d-e053-ca3ca8c0ca7f,167021001,A167021001,11,MEATH,2ae19629-1861-13a3-e055-000000000001,167021,CROSSAKEEL,KELLS,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,0,
2022,4c07d11e-17b8-851d-e053-ca3ca8c0ca7f,227090003,A227090003,25,WATERFORD,2ae19629-1b6f-13a3-e055-000000000001,227090,TRAMORE,TRAMORE-WATERFORD CITY WEST,IE0,Ireland,IE05,Southern,IE052,South-East,1,Tramore
2022,4c07d11e-29c8-851d-e053-ca3ca8c0ca7f,167085006,A167085006,11,MEATH,2ae19629-1829-13a3-e055-000000000001,167085,STAMULLIN,ASHBOURNE,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Stamullen
2022,4c07d11e-11d5-851d-e053-ca3ca8c0ca7f,017036002,A017036002,01,CARLOW,2ae19629-18ae-13a3-e055-000000000001,017036,NURNEY,MUINEBEAG,IE0,Ireland,IE05,Southern,IE052,South-East,0,
2022,4c07d11e-2b63-851d-e053-ca3ca8c0ca7f,267068001,A267068001,05,DUN LAOGHAIRE/RATHDOWN,2ae19629-1d3b-13a3-e055-000000000001,267068,DUN LAOGHAIRE-GLASTHULE,DÚN LAOGHAIRE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-257f-851d-e053-ca3ca8c0ca7f,268129025,A268129025,02,DUBLIN CITY,2ae19629-1dd4-13a3-e055-000000000001,268129,RATHMINES EAST B,PEMBROKE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11d-f4b1-851d-e053-ca3ca8c0ca7f,127058003,A127058003,21,LIMERICK,2ae19629-178a-13a3-e055-000000000001,127058,DOON SOUTH,CAPPAMORE-KILMALLOCK,IE0,Ireland,IE05,Southern,IE051,Mid-West,0,
2022,4c07d11e-3b26-851d-e053-ca3ca8c0ca7f,167025028,A167025028,11,MEATH,2ae19629-186e-13a3-e055-000000000001,167025,DONAGHMORE,ASHBOURNE,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Ashbourne
2022,4c07d11e-194b-851d-e053-ca3ca8c0ca7f,057058003,A057058003,33,DONEGAL,2ae19629-20e6-13a3-e055-000000000001,057058,DUNGLOW,GLENTIES,IE0,Ireland,IE04,Northern and Western,IE041,Border,1,An Clochán Liath
2022,4c07d11e-3bfa-851d-e053-ca3ca8c0ca7f,268105016/02,A268105016/02,02,DUBLIN CITY,2ae19629-1da8-13a3-e055-000000000001,268105,MOUNTJOY B,NORTH INNER CITY,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11d-fb48-851d-e053-ca3ca8c0ca7f,137025001,A137025001,09,LONGFORD,2ae19629-18eb-13a3-e055-000000000001,137025,DOORY,BALLYMAHON,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,0,
2022,4c07d11e-2cc7-851d-e053-ca3ca8c0ca7f,268020003,A268020003,02,DUBLIN CITY,2ae19629-1d10-13a3-e055-000000000001,268020,BALLYMUN F,BALLYMUN-FINGLAS,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-3431-851d-e053-ca3ca8c0ca7f,268129016,A268129016,02,DUBLIN CITY,2ae19629-1dd4-13a3-e055-000000000001,268129,RATHMINES EAST B,PEMBROKE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-049b-851d-e053-ca3ca8c0ca7f,268119010,A268119010,02,DUBLIN CITY,2ae19629-1dca-13a3-e055-000000000001,268119,PRIORSWOOD C,ARTANE-WHITEHALL,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-01c6-851d-e053-ca3ca8c0ca7f,057052001/057052002,A057052001/A057052002,33,DONEGAL,2ae19629-20d9-13a3-e055-000000000001,057052,DOE CASTLE,GLENTIES,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,4c07d11d-fa58-851d-e053-ca3ca8c0ca7f,267048004,A267048004,03,SOUTH DUBLIN,2ae19629-1cfd-13a3-e055-000000000001,267048,CLONDALKIN-CAPPAGHMORE,CLONDALKIN,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-36f2-851d-e053-ca3ca8c0ca7f,267100062,A267100062,03,SOUTH DUBLIN,2ae19629-1dc7-13a3-e055-000000000001,267100,LUCAN-ESKER,LUCAN,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-3a80-851d-e053-ca3ca8c0ca7f,267104020,A267104020,04,FINGAL,2ae19629-1ddf-13a3-e055-000000000001,267104,LUSK,RUSH-LUSK,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Lusk
2022,4c07d11e-0706-851d-e053-ca3ca8c0ca7f,167054004,A167054004,11,MEATH,2ae19629-1863-13a3-e055-000000000001,167054,KILMORE,RATOATH,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,0,
2022,4c07d11e-3b5e-851d-e053-ca3ca8c0ca7f,268003011,A268003011,02,DUBLIN CITY,2ae19629-1ced-13a3-e055-000000000001,268003,ARRAN QUAY C,NORTH INNER CITY,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-31a7-851d-e053-ca3ca8c0ca7f,267147025/02,A267147025/02,03,SOUTH DUBLIN,2ae19629-1ccf-13a3-e055-000000000001,267147,TALLAGHT-SPRINGFIELD,TALLAGHT CENTRAL,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-0a55-851d-e053-ca3ca8c0ca7f,097063009,A097063009,07,KILKENNY,2ae19629-23b2-13a3-e055-000000000001,097063,KILKENNY RURAL,KILKENNY,IE0,Ireland,IE05,Southern,IE052,South-East,1,Kilkenny
2022,4c07d11e-3495-851d-e053-ca3ca8c0ca7f,268100016,A268100016,02,DUBLIN CITY,2ae19629-1da3-13a3-e055-000000000001,268100,MERCHANTS QUAY C,SOUTH WEST INNER CITY,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11d-fda4-851d-e053-ca3ca8c0ca7f,027034001,A027034001,32,CAVAN,2ae19629-1dfa-13a3-e055-000000000001,027034,CUTTRAGH,BAILIEBOROUGH-COOTEHILL,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,4c07d11e-2034-851d-e053-ca3ca8c0ca7f,127018023,A127018023,21,LIMERICK,2ae19629-1768-13a3-e055-000000000001,127018,BALLYCUMMIN,LIMERICK CITY WEST,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Limerick city and suburbs
2022,4c07d11e-1f4a-851d-e053-ca3ca8c0ca7f,187087017,A187087017,12,OFFALY,2ae19629-1a85-13a3-e055-000000000001,187087,TULLAMORE URBAN,TULLAMORE,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,1,Tullamore
2022,4c07d11e-2233-851d-e053-ca3ca8c0ca7f,257078004,A257078004,15,WICKLOW,2ae19629-1ee0-13a3-e055-000000000001,257078,WICKLOW URBAN,WICKLOW,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Wicklow
2022,4c07d11d-f3ca-851d-e053-ca3ca8c0ca7f,107089001,A107089001,08,LAOIS,2ae19629-16e8-13a3-e055-000000000001,107089,SHAEN,PORTLAOISE,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,0,
2022,4c07d11e-1fcd-851d-e053-ca3ca8c0ca7f,237077002,A237077002,13,WESTMEATH,2ae19629-1b35-13a3-e055-000000000001,237077,MOYDRUM,ATHLONE,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,1,Athlone
2022,4c07d11e-2e09-851d-e053-ca3ca8c0ca7f,087025021,A087025021,06,KILDARE,2ae19629-2299-13a3-e055-000000000001,087025,CLANE,CLANE,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Clane
2022,4c07d11e-0965-851d-e053-ca3ca8c0ca7f,117039001/117039003,A117039001/A117039003,28,LEITRIM,2ae19629-172f-13a3-e055-000000000001,117039,GARADICE,BALLINAMORE,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,4c07d11e-2bdf-851d-e053-ca3ca8c0ca7f,077161006,A077161006,19,KERRY,2ae19629-221f-13a3-e055-000000000001,077161,TRALEE URBAN,TRALEE,IE0,Ireland,IE05,Southern,IE053,South-West,1,Tralee
2022,4c07d11d-fe00-851d-e053-ca3ca8c0ca7f,027066001,A027066001,32,CAVAN,2ae19629-1d75-13a3-e055-000000000001,027066,LARAH SOUTH,BAILIEBOROUGH-COOTEHILL,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,ae1d057b-9263-4308-8ede-538ae15630b6,257027002/01,A257027002/01,15,WICKLOW,2ae19629-1ecf-13a3-e055-000000000001,257027,DELGANY,GREYSTONES,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Greystones-Delgany
2022,4c07d11e-202e-851d-e053-ca3ca8c0ca7f,047324023,A047324023,18,CORK,2ae19629-2149-13a3-e055-000000000001,047324,MALLOW NORTH URBAN,MALLOW,IE0,Ireland,IE05,Southern,IE053,South-West,1,Mallow
2022,4c07d11e-0667-851d-e053-ca3ca8c0ca7f,027016001,A027016001,32,CAVAN,2ae19629-1d52-13a3-e055-000000000001,027016,BRUCE HALL,BALLYJAMESDUFF,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,4c07d11d-fef2-851d-e053-ca3ca8c0ca7f,157014001,A157014001,29,MAYO,2ae19629-1974-13a3-e055-000000000001,157014,BALLA,CASTLEBAR,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11d-fc36-851d-e053-ca3ca8c0ca7f,137051001,A137051001,09,LONGFORD,2ae19629-1940-13a3-e055-000000000001,137051,MULLANALAGHTA,GRANARD,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,0,
2022,4c07d11e-199e-851d-e053-ca3ca8c0ca7f,057106024,A057106024,33,DONEGAL,2ae19629-20eb-13a3-e055-000000000001,057106,LETTERKENNY RURAL,LETTERKENNY,IE0,Ireland,IE04,Northern and Western,IE041,Border,1,Letterkenny
2022,4c07d11e-2f43-851d-e053-ca3ca8c0ca7f,077128014,A077128014,19,KERRY,2ae19629-2252-13a3-e055-000000000001,077128,LISTOWEL URBAN,LISTOWEL,IE0,Ireland,IE05,Southern,IE053,South-West,1,Listowel
2022,4c07d11e-3759-851d-e053-ca3ca8c0ca7f,267132040,A267132040,04,FINGAL,2ae19629-1ca8-13a3-e055-000000000001,267132,SWORDS-FORREST,SWORDS,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Swords
2022,4c07d11e-13bd-851d-e053-ca3ca8c0ca7f,047159004,A047159004,18,CORK,2ae19629-1f60-13a3-e055-000000000001,047159,GLANWORTH WEST,FERMOY,IE0,Ireland,IE05,Southern,IE053,South-West,1,Glanworth
2022,4c07d11e-2a61-851d-e053-ca3ca8c0ca7f,268041003,A268041003,02,DUBLIN CITY,2ae19629-1d43-13a3-e055-000000000001,268041,CLONTARF EAST A,CLONTARF,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11d-f702-851d-e053-ca3ca8c0ca7f,017044001,A017044001,01,CARLOW,2ae19629-1817-13a3-e055-000000000001,017044,SHANGARRY,TULLOW,IE0,Ireland,IE05,Southern,IE052,South-East,0,
2022,4c07d11e-2d4b-851d-e053-ca3ca8c0ca7f,268140015,A268140015,02,DUBLIN CITY,2ae19629-1dec-13a3-e055-000000000001,268140,ROYAL EXCHANGE A,SOUTH EAST INNER CITY,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-2f59-851d-e053-ca3ca8c0ca7f,037057016,A037057016,16,CLARE,2ae19629-1ffa-13a3-e055-000000000001,037057,ENNIS RURAL,ENNIS,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Ennis
2022,4c07d11e-097d-851d-e053-ca3ca8c0ca7f,057130002,A057130002,33,DONEGAL,2ae19629-209f-13a3-e055-000000000001,057130,REDCASTLE,CARNDONAGH,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,4c07d11e-1264-851d-e053-ca3ca8c0ca7f,247035002,A247035002,14,WEXFORD,2ae19629-1e87-13a3-e055-000000000001,247035,CASTLE TALBOT,KILMUCKRIDGE,IE0,Ireland,IE05,Southern,IE052,South-East,0,
